d_admdong_cd,d_gu_name,d_admdong_name,residential_filter,candidate_type,adjusted_mobility_score,mobility_score,residential_dominance_score,cnt_2030,avg_daily_2030,date_count,share_2030,young_single_households,young_single_ratio,young_homebound_ratio,origin_diversity,evening_2030_ratio,avg_move_time_2030,morning_2030_ratio,afternoon_2030_ratio,late_night_2030_ratio,weekday_2030_ratio,friday_2030_ratio,weekend_2030_ratio,avg_move_dist_2030,total_cnt,d_center_x,d_center_y,weighted_move_time_2030,weighted_move_dist_2030,evening_2030_cnt,morning_2030_cnt,afternoon_2030_cnt,late_night_2030_cnt,weekday_2030_cnt,friday_2030_cnt,weekend_2030_cnt,row_count,active_days,d_gu_cd,d_area_sqm,gu_name,admdong_name,living_admdong_cd,young_population,young_low_weekend_outing_group,young_very_low_outing_group,residential_match_note,residential_penalty,visit_pattern_type,commercial_zone_ratio,residential_zone_ratio,total_sales,sales_per_store,food_sales_ratio,daytime_influx_ratio,commercial_potential_score
11170660,용산구,이태원2동,혼재형 (상권+거주),소규모 2030 집중형,1.9805775336327105,2.67310035342703,0.9893183139918853,263681.08,8789.369333333334,30,0.45090978388653613,1202.65,0.35889286780065655,0.04307370934049538,619,0.12547817234365088,42.50377960375465,0.022920529603413335,0.446947463959113,0.0591739081165778,0.5136475851813106,0.1453858198699732,0.34096659494871606,9087.217114932933,584775.69,199298.0,449139.0,11207442.51,2396127223.06,33086.22,6043.71,117851.59,15603.04,135439.15,38335.49,89906.44,113713,30,11170,874243.0,용산구,이태원2동,1103066,3351.0,81.26,63.080000000000005,매칭,0.9893183139918853,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.9805775336327105
11230720,동대문구,휘경1동,혼재형 (상권+거주),야간 소비형,1.776941742793587,3.2616476744642577,2.121008473815244,313090.26,10436.342,30,0.4012989982286155,2576.81,0.3788869283928834,0.0490251433612704,624,0.20083007373017608,37.9881123737289,0.017997685395898293,0.33003824520124003,0.08439710005670568,0.6102862797456554,0.1354525049741247,0.25426121528021983,7492.874037154653,780191.98,205529.0,454712.0,11893707.98,2345945880.44,62877.94,5634.9,103331.76,26423.91,191074.69,42408.86,79606.71,125082,30,11230,521796.0,동대문구,휘경1동,1106072,6801.0,240.52,92.9,매칭,2.121008473815244,목적 방문형,0.0,0.0,0.0,0.0,0.0,1.0,2.276941742793587
11170625,용산구,한강로동,혼재형 (상권+거주),광역 목적지형,1.7028276186637628,3.684927812846186,2.8315717059748904,2149114.87,71637.16233333334,30,0.49674023841572845,3502.66,0.38080669710806697,0.06324527071102413,654,0.0695990298554865,47.90232245240571,0.028794728873659508,0.46671157228557075,0.024353519083882193,0.528048293667988,0.1467673619512018,0.3251843443808101,13241.065950872136,4326436.04,197224.0,447737.0,102947593.49,28456571729.67,149576.31,61883.18,1003016.78,52338.51,1134836.44,315419.92,698858.51,543851,30,11170,2869816.0,용산구,한강로동,1103073,9198.0,327.85,253.88,매칭,2.8315717059748904,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.7028276186637628
11620585,관악구,낙성대동,혼재형 (상권+거주),관찰 필요,1.6827893935760558,4.544871508386279,4.088688735443177,730720.12,24357.337333333333,30,0.5012917563094614,6385.6,0.49248804565787446,0.05677464136973624,637,0.17178196762941192,36.30853106932378,0.01547871707706639,0.34342165095987776,0.047308222469637215,0.5936991032900532,0.14932691329205497,0.2569739834178919,7490.214899857964,1457674.32,196448.0,440919.0,26531374.18,5473250730.45,125524.54,11310.61,250945.11,34569.07,433827.88,109116.18,187776.06,198756,30,11620,2262818.0,관악구,낙성대동,1121058,12966.0,568.69,167.45,매칭,4.088688735443177,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.6827893935760558
11590605,동작구,흑석동,혼재형 (상권+거주),관찰 필요,1.6414021789352016,2.554156380995906,1.3039345743724349,781854.92,26061.83066666667,30,0.40440650262736627,3101.6,0.23012316367413563,0.04805089775931147,636,0.1105213100149066,34.45562896758391,0.02529943790594807,0.4436351951331328,0.0385287081137764,0.7095014890997935,0.14347888224582636,0.14701962865438,6995.1542711018565,1933339.14,196661.0,445107.0,26939303.03,5469195783.02,86411.63,19780.489999999998,346858.36,30123.86,554727.23,112179.67,114948.02,225769,30,11590,1708306.0,동작구,흑석동,1120071,13478.0,357.81,289.82,매칭,1.3039345743724349,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.6414021789352016
11440660,마포구,서교동,혼재형 (상권+거주),광역 목적지형,1.6386870786616585,5.301480957343606,5.232562683831354,3021462.92,100715.43066666667,30,0.5799923509942637,6924.87,0.5421915126839962,0.08554181020983401,655,0.10086130065762978,41.632004406660066,0.01583361810708569,0.45412753567732017,0.03747895737869919,0.5308365458941326,0.1492630132955595,0.3199004408103079,10118.338757504924,5209487.53,193014.0,450583.0,125789557.6,30572185367.8,304748.68,47840.69,1372129.51,113241.28,1603902.94,450992.66,966567.32,539168,30,11440,1678981.0,마포구,서교동,1114066,12772.0,785.6,306.94,매칭,5.232562683831354,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.6386870786616585
11500540,강서구,화곡1동,혼재형 (상권+거주),광역 목적지형,1.5958293582098761,3.1754452456456663,2.256594124908272,545983.85,18199.461666666666,30,0.3375570491378649,5443.48,0.289100855063997,0.04525306707738063,637,0.22361304276674118,41.10173788107469,0.017746367406288665,0.2841373421576481,0.08766165885675922,0.6141518654810028,0.13808663021809164,0.2477615043009056,9395.444777423361,1617456.52,185940.0,448265.0,22440885.09,5129761112.04,122089.11,9689.23,155134.4,47861.85,335317.0,75393.07,135273.78,187769,30,11500,1197746.0,강서구,화곡1동,1116073,18829.0,453.75,398.32,매칭,2.256594124908272,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.5958293582098761
11740650,강동구,성내2동,혼재형 (상권+거주),관찰 필요,1.583045344646961,2.4756046115781145,1.2750846670445053,458900.71,15296.690333333334,30,0.3509678081031221,2436.44,0.29662040418797175,0.0397918188458729,634,0.17025637201563712,38.88177351043976,0.016418715063657233,0.3346660762411982,0.05609095701769561,0.5915222488978061,0.14546205430800052,0.26301569679419323,8117.769612058347,1307529.35,211287.0,448330.0,17842873.47,3725250238.59,78130.77,7534.56,153578.5,25740.18,271449.98,66752.64,120698.09,174003,30,11740,625147.0,강동구,성내2동,1125066,8214.0,215.26999999999998,111.58,매칭,1.2750846670445053,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.583045344646961
11170685,용산구,한남동,혼재형 (상권+거주),광역 목적지형,1.5196328805059145,2.7082050008449143,1.697960171912857,778895.21,25963.173666666666,30,0.4452549295080054,2297.77,0.35869029035279426,0.0426397127692788,634,0.08781070819526544,42.03800450897625,0.03940286139389662,0.4322338944670105,0.052489294419977246,0.5585168510665254,0.15265495085019204,0.2888281980832826,9476.65142005431,1749324.17,200457.0,448669.0,32743200.35,7381318397.92,68395.34,30690.7,336664.91,40883.66,435026.1,118902.21,224966.9,284561,30,11170,3031897.0,용산구,한남동,1103074,6406.0,157.06,116.09,매칭,1.697960171912857,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.5196328805059145
11440730,마포구,성산2동,혼재형 (상권+거주),광역 목적지형,1.4976561308234855,2.6847363609955277,1.6958289002457747,555335.13,18511.171,30,0.3423453017685575,3612.5699999999997,0.304472819216182,0.03696670880741677,637,0.18428054425442167,40.48923805702694,0.028943675866498847,0.32979973732257856,0.07388180178696781,0.5830081197996605,0.13245284878700184,0.28453903141333775,8853.383763998507,1622149.12,191339.0,452092.0,22485096.28,4916595023.52,102337.46,16073.44,183149.38,41029.16,323764.89,73555.72,158014.52,203220,30,11440,1978724.0,마포구,성산2동,1114073,11865.0,290.71,147.9,매칭,1.6958289002457747,목적 방문형,0.0,0.0,0.0,0.0,0.0,1.0,1.9976561308234855
11440720,마포구,성산1동,혼재형 (상권+거주),관찰 필요,1.4973174213710578,2.4158908169512614,1.3122477079717196,320624.74,10687.491333333333,30,0.36955598922717914,1981.55,0.30275783040488924,0.04882811306340719,618,0.1689325658400534,39.22471731283119,0.0206460050462731,0.3531359432837279,0.0681512599433219,0.6106323548207789,0.14093531896509295,0.24843232621412809,7980.690957784481,867594.49,192211.0,451389.0,12576414.79,2558806963.36,54163.96,6619.62,113224.12,21850.98,195783.84,45187.35,79653.55,137124,30,11440,859254.0,마포구,성산1동,1114072,6545.0,171.3,148.28,매칭,1.3122477079717196,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.4973174213710578
11590530,동작구,상도1동,혼재형 (상권+거주),관찰 필요,1.4303306379113292,3.50879676893604,2.9692373300353014,863745.43,28791.514333333336,30,0.4253057936522857,6504.63,0.34813904945407836,0.049958788268036826,637,0.15638442220180543,35.47806581158988,0.016680863943905323,0.4052254725098806,0.050637280940519704,0.6903359014009486,0.13598147778333253,0.1736826208157188,7440.731168603693,2030880.94,195873.0,444326.0,30644017.21,6426897542.74,135076.33,14408.02,350011.65,43737.72,596274.48,117453.38,150017.57,241945,30,11590,1488648.0,동작구,상도1동,1120053,18684.0,627.33,306.1,매칭,2.9692373300353014,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.4303306379113292
11290640,성북구,정릉3동,혼재형 (상권+거주),관찰 필요,1.4220004763642988,2.8108001733734143,1.9839995671558792,413918.07,13797.269,30,0.47446413455330055,2363.01,0.3246784830997527,0.06195658147842814,603,0.10422434565371837,37.203138316720505,0.020033384867686497,0.4353245075770671,0.047254303248949726,0.741306316972342,0.13514297648324464,0.1235507065444135,7070.17917441971,872390.64,199522.0,456946.0,15399051.21,2926474918.43,43140.34,8292.18,180188.68,19559.41,306840.08,55938.12,51139.87,122143,30,11290,3327126.0,성북구,정릉3동,1108064,7278.0,331.88,119.04,매칭,1.9839995671558792,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.4220004763642988
11290610,성북구,보문동,혼재형 (상권+거주),소규모 2030 집중형,1.4113850961662195,2.1380749745917513,1.0381283977507596,258382.07,8612.735666666667,30,0.3666157034530374,1586.24,0.3028909681115142,0.047739163643307235,612,0.16176582995871192,38.20036494792382,0.016840835743749557,0.3753406728260982,0.06485345519524632,0.6249563292065893,0.14078066639840758,0.2342630043950031,6583.21419013324,704776.33,201690.0,453697.0,9870289.37,1700984509.7,41797.39,4351.37,96981.3,16756.97,161477.51,36375.2,60529.36,119884,30,11290,553006.0,성북구,보문동,1108061,5237.0,150.9,99.11,매칭,1.0381283977507596,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.4113850961662195
11710600,송파구,석촌동,혼재형 (상권+거주),광역 목적지형,1.3625091552789657,2.777210500334604,2.0210019215080552,551037.74,18367.924666666666,30,0.35752377462723217,3817.2,0.3230808294540838,0.042515446466356334,638,0.17799417876532375,41.08636842187978,0.022915290702230307,0.33319521817144504,0.057904182751620605,0.600629604788957,0.14181328124639883,0.25755711396464426,8831.812977328922,1541261.81,209064.0,444812.0,22640139.6,4866662263.13,98081.51,12627.19,183603.14,31907.39,330969.58,78144.47,141923.69,207054,30,11710,946914.0,송파구,석촌동,1124063,11815.0,290.79,211.53,매칭,2.0210019215080552,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.3625091552789657
11560560,영등포구,당산2동,혼재형 (상권+거주),광역 목적지형,1.3516707862490962,3.3341906462106192,2.8321712285164615,845657.75,28188.591666666667,30,0.4220058075331615,5430.75,0.38705366688047893,0.04206756467821253,636,0.14793236389071113,40.22296669072092,0.03206237984574729,0.31309318693052834,0.04429800353630058,0.632091836206787,0.15028214428354733,0.2176260195096657,9548.276079761581,2003900.74,191371.0,448294.0,34014863.51,8074573665.99,125100.15000000001,27113.8,264769.68,37460.95,534533.36,127087.26000000001,184037.13,266303,30,11560,1581310.0,영등포구,당산2동,1119056,14031.0,436.47,153.78,매칭,2.8321712285164615,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.3516707862490962
11650520,서초구,서초2동,혼재형 (상권+거주),광역 목적지형,1.3454624864595621,2.4441426197211227,1.5695430475165153,1109655.57,36988.519,30,0.419091795681665,2536.88,0.3299362725972168,0.04081935232149825,640,0.07617213150202995,46.12160910434577,0.060493725994634526,0.3297458417660175,0.040304046777325686,0.6918149205523295,0.1597276351255552,0.1484574443221152,10644.978308899941,2647762.57,202468.0,443265.0,51179100.44,11812259473.0,84524.83,67127.2,365904.31,44723.61,767676.28,177242.66,164736.63,345280,30,11650,1230924.0,서초구,서초2동,1122052,7689.0,196.69,117.16999999999999,매칭,1.5695430475165153,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.3454624864595621
11215850,광진구,구의1동,혼재형 (상권+거주),야간 소비형,1.3441053099843527,3.4881212467936678,3.0628799097275934,421466.04,14048.867999999999,30,0.40016738693738524,3967.36,0.4303460245145895,0.05364573164117583,626,0.206165080346687,37.32338057415018,0.019050313045387953,0.30114872363144607,0.06697135076410901,0.6194165252317838,0.14775577173430154,0.23282770303391467,7668.279255927714,1053224.36,207599.0,449114.0,15730537.41,3231919291.61,86891.58,8029.06,126923.95999999999,28226.149999999998,261063.03,62274.04,98128.97,145043,30,11215,565313.0,광진구,구의1동,1105060,9219.0,326.59,167.97,매칭,3.0628799097275934,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.3441053099843527
11620645,관악구,서원동,혼재형 (상권+거주),핵심 후보형,1.3276061752621113,4.93956200555383,5.159936900416741,531144.66,17704.822,30,0.49578057691293675,6162.51,0.5522457209427368,0.08513307644054127,643,0.21411089777312267,40.52025229812156,0.011462752915561647,0.3080167086684068,0.07370368742858113,0.5672340563491686,0.14429515303796897,0.2884707906128624,8310.28389271578,1071330.11,194103.0,442353.0,21522115.63,4413962912.7,113723.86,6088.38,163601.43,39147.32,301283.34,76641.6,153219.72,157875,30,11620,647532.0,관악구,서원동,1121064,11159.0,690.6700000000001,259.33,매칭,5.159936900416741,목적 방문형,0.0,0.0,0.0,0.0,0.0,1.0,1.8276061752621113
11140670,중구,황학동,혼재형 (상권+거주),소규모 2030 집중형,1.3151562103113474,2.6393886974177074,1.8917606958662285,221021.74,7367.391333333333,30,0.37774276224621556,1916.46,0.38298561151079136,0.051940447641886496,598,0.19840536953514168,38.570202460626724,0.017616638073702614,0.30811141021693156,0.0868512753541801,0.5839406566973909,0.14657291178686765,0.2694864315157414,7210.007953199536,585111.78,201842.0,452111.0,8524853.26,1593568503.23,43851.9,3893.66,68099.31999999999,19196.02,129063.58,32395.8,59562.36,101169,30,11140,328640.0,중구,황학동,1102067,5004.0,208.87,51.04,매칭,1.8917606958662285,목적 방문형,0.0,0.0,0.0,0.0,0.0,1.0,1.8151562103113474
11620605,관악구,은천동,혼재형 (상권+거주),야간 소비형,1.2777837886319758,2.34923551600419,1.5306453248174487,355644.5,11854.816666666668,30,0.3019243605679685,2954.01,0.2729886332131966,0.04777562147675816,627,0.21432961848137674,41.16812727316183,0.018590390122720863,0.3038893051909983,0.06979393748532595,0.6069670134080521,0.1402796894089463,0.2527532971830016,8082.743243547981,1177925.82,194879.0,443063.0,14641218.040000001,2874583179.48,76225.15,6611.57,108076.56,24821.83,215864.48,49889.700000000004,89890.32,156453,30,11620,776212.0,관악구,은천동,1121078,10821.0,280.96,236.02,매칭,1.5306453248174487,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.2777837886319758
11500520,강서구,등촌1동,혼재형 (상권+거주),관찰 필요,1.2334861482752966,3.120266573754981,2.6954006078281205,452060.04,15068.668,30,0.3923042795936021,3949.24,0.38737027954879844,0.050698381559588036,631,0.1825494241871058,38.537108345165834,0.026181544380697752,0.31741810225031175,0.05566778253614277,0.6205940476402206,0.14229311221580213,0.23711284014397735,9623.065667228628,1152319.93,187595.0,450713.0,17421086.74,4350203450.45,82523.3,11835.630000000001,143492.04,25165.18,280545.77,64325.03,107189.24,159925,30,11500,650741.0,강서구,등촌1동,1116052,10195.0,371.91,144.96,매칭,2.6954006078281205,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.2334861482752966
11110530,종로구,사직동,혼재형 (상권+거주),광역 목적지형,1.2223400747867519,1.4453658106560099,0.3186081940989401,923203.93,30773.464333333333,30,0.3853198752592316,812.33,0.31400463857750294,0.04577116350985697,635,0.04244549738864305,47.974135487053225,0.06203399719063154,0.40723523566456216,0.03997268512494309,0.63968652083186,0.15258756534972723,0.2077259138184128,9944.36931841267,2395941.63,197383.0,452705.0,44289910.42,9180680836.13,39185.85,57270.03,375961.17,36902.94,590561.11,140869.44,191773.38,347508,30,11110,1158536.0,종로구,사직동,1101053,2587.0,54.22,64.19,매칭,0.3186081940989401,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.2223400747867519
11215820,광진구,자양1동,혼재형 (상권+거주),관찰 필요,1.2142083987583314,2.6507474235142467,2.052198606794165,405729.15,13524.305,30,0.37931329425343974,2590.58,0.3251638006777959,0.06045939500439313,628,0.16528861680261328,38.06573767253351,0.019094314519920493,0.3635952210976214,0.062324336321410476,0.6169606004399733,0.1364280826260573,0.24661131693396934,7890.284583890509,1069641.26,207111.0,448457.0,15444379.39,3201318457.48,67062.41,7747.12,147521.18,25286.8,250318.9,55352.85,100057.4,151165,30,11215,568868.0,광진구,자양1동,1105064,7967.0,268.96000000000004,212.72,매칭,2.052198606794165,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.2142083987583314
11545610,금천구,독산1동,혼재형 (상권+거주),광역 목적지형,1.1623008410038618,3.3042583333588413,3.059939274792828,689106.64,22970.221333333335,30,0.37026602973714257,5516.4,0.3590003904724717,0.0580053364571131,644,0.19431596247570623,40.627309352294155,0.030133013955575876,0.28382585313646086,0.07768291131253648,0.6276480807092499,0.14178557327498686,0.23056634601576323,8935.025667696367,1861112.24,190489.0,440548.0,27996548.64,6157185516.18,133904.42,20764.86,195586.28,53531.81,432516.46,97705.38,158884.8,206960,30,11545,2061921.0,금천구,독산1동,1118052,15366.0,620.97,270.34,매칭,3.059939274792828,생활 밀착형,0.0,0.0,0.0,0.0,0.0,1.0,1.1623008410038618
11620625,관악구,인헌동,혼재형 (상권+거주),야간 소비형,1.1253545113910115,3.7065849752458653,3.68747209122122,385886.44,12862.881333333333,30,0.39740347485784755,5381.96,0.4870552036199095,0.049809954751131216,641,0.2222384388526324,39.98109081003209,0.01334405531326781,0.2950399345465469,0.060604902312711484,0.6064682138092233,0.13819933657166084,0.25533244961911594,8827.890347351931,971019.29,197130.0,441142.0,15428160.8,3406563178.85,85758.8,5149.29,113851.91,23386.61,234027.86000000002,53329.25,98529.33,160325,30,11620,1089078.0,관악구,인헌동,1121062,11050.0,349.63,200.77,매칭,3.68747209122122,목적 방문형,0.0,0.0,0.0,0.0,0.0,1.0,1.6253545113910115
11590650,동작구,사당4동,혼재형 (상권+거주),관찰 필요,1.11763358409263,1.918267321606032,1.143762482162003,166070.87,5535.6956666666665,30,0.3147743008818278,1454.6000000000001,0.30247452692867544,0.05592846745685173,608,0.20753904643240564,40.27199032557606,0.01720879766571946,0.30092845301526994,0.06913235295268821,0.6062814026325026,0.14121356743660102,0.2525050299308964,8679.752205127847,527587.13,197414.0,442345.0,6688004.47,1441454000.09,34466.19,2857.88,49975.45,11480.87,100685.68,23451.46,41933.73,101383,30,11590,436148.0,동작구,사당4동,1120066,4809.0,153.48999999999998,115.47,매칭,1.143762482162003,불명확,0.0,0.0,0.0,0.0,0.0,1.0,1.11763358409263
